"longitude","latitude","magnitude","time_string","depth","catalog_id","event_id"
16.3525585981421,36.5932230878118,4.01415604671223,"2021-07-01-01T01:43:29",NA,1859,1
15.5579903330947,45.5168822470107,4.04815491360753,"2021-07-01-01T22:47:40",NA,1866,2
8.3921627036999,47.1883240933777,4.27176188101525,"2021-07-01-01T02:38:42",NA,1907,1
14.3582737308526,40.7106099437862,4.61765120026661,"2021-07-01-01T08:19:18",NA,1956,1
11.6374204788369,43.1805741350481,4.39650147918928,"2021-07-01-01T16:52:40",NA,2112,4
9.54132452181825,42.4112211748657,4.1594520340569,"2021-07-01-01T00:53:04",NA,2275,3
14.0425142205045,43.1593696414221,4.59923316106255,"2021-07-01-01T07:17:02",NA,2393,3
12.8684573197006,37.4322686921088,4.20153517023962,"2021-07-01-01T04:24:05",NA,2404,1
6.88141582022095,46.5968936904641,4.14214934339356,"2021-07-01-01T09:22:37",NA,2437,2
13.2807672116504,42.7980529603356,4.05245234370817,"2021-07-01-01T19:20:52",NA,2446,2
15.7296439872626,37.4834754830096,4.00575028806098,"2021-07-01-01T01:10:45",NA,2469,1
11.2729990183134,46.2836237814613,5.01068145669962,"2021-07-01-01T16:39:51",NA,2480,1
17.699046224101,38.0424346864405,4.26209809573386,"2021-07-01-01T10:01:57",NA,2533,3
13.0190719325729,45.4363511027228,4.80373106808709,"2021-07-01-01T15:23:41",NA,2644,1
10.8973324102382,45.9273780026091,4.84102056794365,"2021-07-01-01T21:44:57",NA,2761,1
8.8576006550882,45.2588440070311,4.17979650109296,"2021-07-01-01T09:19:43",NA,2831,1
13.768717223308,37.4285315117668,4.22999969876917,"2021-07-01-01T19:02:14",NA,2967,2
12.460587187144,40.2297412480768,5.12569983081642,"2021-06-30-30T23:17:06",NA,3106,1
5.54819762004726,44.8148164140992,4.21744349655332,"2021-07-01-01T03:02:24",NA,3326,1
12.9689833253948,44.9275776193119,4.06334515129736,"2021-07-01-01T07:37:25",NA,3359,1
9.79531415284891,40.4563394261147,4.49622491930545,"2021-07-01-01T03:58:19",NA,3416,1
14.2946122678174,45.4588176315911,4.31963810660933,"2021-07-01-01T21:56:08",NA,3460,1
9.32689420470316,43.9829803009913,4.04946374090407,"2021-07-01-01T04:37:49",NA,3604,1
19.3329040174576,40.6363647769194,4.42095933327059,"2021-07-01-01T16:52:33",NA,3656,2
16.8244428867805,39.5181168816126,4.3346650654407,"2021-07-01-01T02:08:05",NA,3665,3
10.3264921108177,45.8575704118595,4.25166668037295,"2021-07-01-01T15:40:57",NA,3681,3
15.8031783595197,35.7488343844339,4.68197692415809,"2021-07-01-01T17:00:54",NA,3719,1
12.9151875439556,37.3360469159405,4.34944480192087,"2021-07-01-01T09:07:33",NA,3720,1
14.931304739424,43.174515964963,4.06284138794116,"2021-07-01-01T15:29:18",NA,3722,1
16.0512615189335,37.0710657252067,4.21671037674536,"2021-07-01-01T09:10:18",NA,3769,2
10.1199363655159,45.812918115729,4.36418098751025,"2021-07-01-01T03:35:58",NA,3789,1
15.3368845995287,43.931664217865,4.0025153949774,"2021-07-01-01T12:09:17",NA,3850,2
9.21936340678251,46.2361765402839,4.12385775577053,"2021-07-01-01T06:55:10",NA,3851,1
5.47210675344942,45.3117771979901,4.18730250753076,"2021-07-01-01T16:12:26",NA,3853,2
15.9457948350762,40.4570105075599,4.16094199056796,"2021-07-01-01T07:20:57",NA,3877,1
11.0824278680198,37.8257069422673,4.02431806465762,"2021-07-01-01T07:28:31",NA,3928,1
12.1285722676096,41.6868574787318,4.34875484349989,"2021-07-01-01T09:19:54",NA,4004,2
12.8881997819701,42.2908781020497,4.20038332589113,"2021-07-01-01T07:58:22",NA,4067,1
10.6442015289026,38.8878191508241,4.20632959941745,"2021-06-30-30T23:27:00",NA,4127,2
14.1115412597493,39.8658100302033,4.0658736552682,"2021-07-01-01T10:24:59",NA,4143,1
18.8335267305681,41.5218517923523,4.48653385215792,"2021-07-01-01T04:45:42",NA,4178,1
11.8170862294762,45.0014869813525,5.17425577910987,"2021-07-01-01T14:03:18",NA,4215,4
10.9412388210571,47.965910446038,5.16795349495208,"2021-07-01-01T09:08:02",NA,4323,1
10.3801877429225,40.6492701153588,4.27268375754942,"2021-07-01-01T20:46:41",NA,4447,1
14.4375678962812,36.313369671753,4.03878676088546,"2021-07-01-01T08:36:05",NA,4470,3
13.6912469231261,39.6722730788111,4.11623407215239,"2021-07-01-01T10:07:49",NA,4534,2
15.4158909041551,39.466288518379,4.07282806194933,"2021-07-01-01T20:08:17",NA,4554,1
